game_pk,official_date,team_id,player_id,is_starter,outs,batters_faced,hits,runs,earned_runs,home_runs,walks,hit_batsmen,strike_outs,pitches,strikes
777109,2025-07-18,118,672582,0,3,4,0,0,0,0,1,0,1,14,10
777109,2025-07-18,118,680742,0,3,3,0,0,0,0,0,0,1,10,6
777109,2025-07-18,118,668674,0,3,5,1,0,0,0,1,0,2,23,16
777109,2025-07-18,118,608032,0,1,3,2,3,2,1,0,0,0,6,4
777110,2025-07-18,139,671737,1,18,22,3,0,0,0,1,0,6,87,55
777110,2025-07-18,139,671212,0,6,7,0,0,0,0,1,0,2,26,15
777110,2025-07-18,139,687330,0,3,5,2,1,1,0,0,0,0,15,9
777110,2025-07-18,110,450203,1,16,27,8,7,7,2,3,0,4,86,56
777110,2025-07-18,110,664991,0,2,6,4,4,4,2,0,0,1,20,13
777110,2025-07-18,110,656686,0,3,5,0,0,0,0,2,0,1,24,11
777110,2025-07-18,110,681882,0,3,4,1,0,0,0,0,0,1,13,8
777111,2025-07-18,121,640455,1,12,16,1,1,1,1,2,1,6,69,42
777111,2025-07-18,121,692024,0,4,10,3,5,5,3,2,1,2,36,16
777111,2025-07-18,121,663399,0,11,19,4,2,2,0,3,1,2,76,37
777111,2025-07-18,113,666157,1,21,26,4,2,2,1,1,0,7,97,62
777111,2025-07-18,113,668933,0,3,3,0,0,0,0,0,0,1,10,8
777111,2025-07-18,113,594580,0,2,5,1,2,0,0,1,0,1,22,11
777111,2025-07-18,113,641941,0,1,3,2,0,0,0,0,0,0,12,8
777112,2025-07-18,120,647336,1,15,19,3,1,1,0,2,0,3,85,50
777112,2025-07-18,120,666168,0,2,3,0,0,0,0,1,0,0,15,8
777112,2025-07-18,120,605177,0,1,1,0,0,0,0,0,0,1,5,3
777112,2025-07-18,120,678606,0,1,3,2,1,1,0,0,0,1,9,7
777112,2025-07-18,120,472610,0,2,2,0,0,0,0,0,0,0,4,4
777112,2025-07-18,120,669371,0,3,5,1,0,0,0,0,1,1,25,16
777112,2025-07-18,120,640448,0,1,6,4,5,5,1,1,0,0,20,12
777112,2025-07-18,120,671131,0,2,3,1,0,0,0,0,0,0,12,7
777112,2025-07-18,135,656302,1,16,19,4,0,0,0,0,0,10,94,59
777112,2025-07-18,135,670970,0,2,2,0,0,0,0,0,0,1,5,4
777112,2025-07-18,135,669093,0,3,4,1,0,0,0,0,1,1,10,7
777112,2025-07-18,135,592094,0,2,6,3,2,2,1,1,0,1,24,13
777112,2025-07-18,135,593974,0,4,3,1,0,0,0,0,0,0,14,8
777114,2025-07-18,144,675911,1,18,22,3,0,0,0,3,0,8,96,53
777114,2025-07-18,144,607481,0,2,5,3,3,3,0,0,0,1,17,11
777114,2025-07-18,144,669276,0,1,3,1,0,0,0,1,0,1,17,8
777114,2025-07-18,144,572955,0,3,4,1,0,0,0,0,0,2,16,11
777114,2025-07-18,144,628452,0,3,3,0,0,0,0,0,0,1,12,10
777114,2025-07-18,147,641656,1,3,7,3,3,3,0,1,0,0,26,14
777114,2025-07-18,147,670329,0,8,13,3,3,3,1,2,0,2,53,29
777114,2025-07-18,147,664123,0,4,7,3,1,1,0,0,0,0,18,17
777114,2025-07-18,147,664141,0,9,10,0,0,0,0,1,0,4,39,26
777080,2025-07-19,115,622608,1,21,26,6,3,3,0,1,0,3,78,52
777080,2025-07-19,115,675848,0,1,4,0,2,2,0,2,1,1,22,8
777080,2025-07-19,115,641755,0,2,3,1,0,0,0,0,0,2,13,9
777080,2025-07-19,115,688642,0,3,5,1,1,1,0,1,0,1,21,13
777080,2025-07-19,142,805673,1,12,21,8,5,5,1,1,0,6,77,51
777080,2025-07-19,142,592779,0,3,4,1,1,1,1,0,0,1,9,9
777080,2025-07-19,142,623437,0,3,6,3,2,2,0,0,0,1,16,11
777080,2025-07-19,142,543056,0,3,4,1,0,0,0,0,0,0,12,8
777080,2025-07-19,142,664948,0,3,5,2,2,2,1,0,0,1,21,13
777081,2025-07-19,109,669194,1,18,23,4,1,1,1,1,0,4,85,61
777081,2025-07-19,109,663765,0,8,9,2,0,0,0,0,0,3,36,28
777081,2025-07-19,109,679775,0,1,3,1,0,0,0,0,0,0,8,5
777081,2025-07-19,138,543243,1,10,21,11,9,8,2,0,0,5,66,47
777081,2025-07-19,138,700669,0,11,13,1,0,0,0,1,1,1,34,21
777081,2025-07-19,138,667463,0,3,5,1,1,0,0,0,0,1,13,8
777085,2025-07-19,119,686218,1,9,15,7,5,5,1,1,0,3,65,42
777085,2025-07-19,119,676263,0,6,7,0,0,0,0,1,0,1,25,17
777085,2025-07-19,119,676508,0,4,8,3,2,2,0,1,0,1,37,23
777085,2025-07-19,119,607455,0,2,3,1,0,0,0,0,0,2,11,8
777085,2025-07-19,119,642152,0,3,5,2,1,1,1,0,0,0,22,13
777085,2025-07-19,119,656945,0,3,4,0,0,0,0,1,0,1,12,7
777085,2025-07-19,158,642547,1,15,23,5,4,4,1,3,0,4,93,56
777085,2025-07-19,158,676879,0,4,7,3,1,1,0,0,0,2,16,12
777085,2025-07-19,158,683232,0,2,2,0,0,0,0,0,0,2,7,7
777085,2025-07-19,158,657649,0,3,5,2,2,2,2,0,0,1,12,8
777085,2025-07-19,158,656730,0,3,3,0,0,0,0,0,0,0,11,6
777086,2025-07-19,136,688138,1,12,21,6,2,2,0,3,0,5,88,53
777086,2025-07-19,136,672841,0,4,8,3,3,3,0,0,2,0,17,12
777086,2025-07-19,136,642100,0,2,4,2,0,0,0,0,0,0,25,16
777086,2025-07-19,136,668984,0,3,3,0,0,0,0,0,0,3,12,10
777086,2025-07-19,136,663423,0,3,3,0,0,0,0,0,0,1,10,7
777086,2025-07-19,136,662253,0,3,4,0,0,0,0,1,0,2,21,11
777086,2025-07-19,136,666374,0,3,6,1,1,0,0,2,0,1,21,9
777086,2025-07-19,136,660825,0,3,3,0,0,0,0,0,0,2,9,8
777086,2025-07-19,117,621121,1,8,16,5,4,4,0,3,1,1,75,41
777086,2025-07-19,117,595345,0,4,4,0,0,0,0,0,0,3,28,18
777086,2025-07-19,117,687473,0,3,3,0,0,0,0,0,0,1,12,6
777086,2025-07-19,117,656986,0,3,4,0,0,0,0,1,0,1,16,9
777086,2025-07-19,117,687911,0,3,3,0,0,0,0,0,0,0,11,9
777086,2025-07-19,117,650556,0,3,5,1,1,1,0,0,1,2,17,12
777086,2025-07-19,117,623352,0,6,8,0,1,0,0,2,0,1,35,20
777086,2025-07-19,117,593576,0,1,2,1,1,0,0,0,0,0,8,5
777088,2025-07-19,140,677958,1,19,23,1,0,0,0,3,0,5,96,65
777088,2025-07-19,140,571948,0,2,4,1,0,0,0,1,0,1,20,11
777088,2025-07-19,140,657097,0,6,7,1,1,1,1,0,0,0,27,16
777088,2025-07-19,116,672456,1,13,20,4,4,4,1,3,0,5,82,47
777088,2025-07-19,116,669724,0,2,2,0,0,0,0,0,0,0,3,3
777088,2025-07-19,116,676428,0,6,7,0,0,0,0,1,0,3,31,17
777088,2025-07-19,116,672578,0,3,3,0,0,0,0,0,0,1,19,11
777089,2025-07-19,143,592836,1,12,20,9,3,3,2,1,0,4,70,50
777089,2025-07-19,143,642016,0,3,3,0,0,0,0,0,0,1,16,10
777089,2025-07-19,143,686751,0,3,4,1,1,1,1,0,0,2,17,15
777089,2025-07-19,143,689147,0,3,5,2,1,1,0,0,0,3,21,14
777089,2025-07-19,143,621383,0,3,3,0,0,0,0,0,0,1,9,6
777089,2025-07-19,143,621381,0,3,3,0,0,0,0,0,0,1,12,7
777089,2025-07-19,108,579328,1,15,22,5,2,2,0,3,0,8,91,58
777089,2025-07-19,108,696147,0,1,4,1,3,3,0,1,1,1,20,11
777089,2025-07-19,108,820862,0,1,4,1,2,2,1,2,0,0,16,7
777089,2025-07-19,108,641401,0,4,5,1,0,0,0,0,0,2,19,14
777089,2025-07-19,108,608334,0,3,5,1,2,2,1,1,0,0,17,8
777090,2025-07-19,134,681347,1,15,20,3,2,2,0,2,0,6,76,49
777090,2025-07-19,134,657571,0,1,5,4,4,4,0,0,0,0,12,7
777090,2025-07-19,134,676755,0,1,5,2,2,2,0,1,1,1,22,12
777090,2025-07-19,134,669387,0,10,15,4,2,2,0,1,0,2,44,29
777090,2025-07-19,145,605288,1,13,22,10,4,3,0,1,0,5,78,51
777090,2025-07-19,145,656457,0,2,3,0,0,0,0,1,0,1,6,4
777090,2025-07-19,145,621051,0,3,5,2,0,0,0,0,0,1,16,10
777090,2025-07-19,145,685126,0,3,3,0,0,0,0,0,0,0,8,5
777090,2025-07-19,145,673929,0,3,4,0,0,0,0,1,0,2,15,10
777090,2025-07-19,145,682790,0,3,4,1,0,0,0,0,0,0,15,10
777091,2025-07-19,120,680730,1,18,24,5,2,2,0,1,0,4,82,57
777091,2025-07-19,120,472610,0,3,4,1,0,0,0,1,0,0,18,11
777091,2025-07-19,120,678606,0,3,4,0,0,0,0,0,0,1,13,9
777091,2025-07-19,120,640448,0,3,3,0,0,0,0,0,0,2,10,8
777091,2025-07-19,135,506433,1,15,20,5,3,3,0,1,0,1,69,41
777091,2025-07-19,135,673513,0,5,7,1,1,1,1,1,0,2,33,18
777091,2025-07-19,135,593974,0,2,3,0,0,0,0,1,0,0,11,6
777091,2025-07-19,135,688158,0,2,1,0,0,0,0,0,0,0,1,1
777092,2025-07-19,121,605280,1,16,24,6,5,4,0,2,1,3,92,58
777092,2025-07-19,121,657585,0,2,3,1,0,0,0,0,0,0,9,7
777092,2025-07-19,121,548384,0,3,3,0,0,0,0,0,0,2,11,8
777092,2025-07-19,121,592773,0,3,4,1,0,0,0,0,0,1,14,11
777092,2025-07-19,121,606965,0,3,3,0,0,0,0,0,0,1,14,8
777092,2025-07-19,113,607259,1,15,23,6,2,2,1,2,0,5,90,60
777092,2025-07-19,113,573124,0,1,3,0,0,0,0,2,0,1,17,8
777092,2025-07-19,113,605130,0,2,3,0,0,0,0,1,0,1,19,12
777092,2025-07-19,113,663574,0,3,3,0,0,0,0,0,0,3,14,11
777092,2025-07-19,113,668933,0,3,3,0,0,0,0,0,0,0,6,5
777092,2025-07-19,113,641941,0,3,5,1,0,0,0,1,0,1,26,15
777093,2025-07-19,146,615698,1,18,19,2,0,0,0,0,0,3,69,46
777093,2025-07-19,146,663969,0,3,3,0,0,0,0,1,0,0,9,4
777093,2025-07-19,146,678692,0,3,6,1,1,1,1,2,0,1,21,8
777093,2025-07-19,146,669622,0,3,3,0,0,0,0,0,0,1,9,6
777093,2025-07-19,118,608379,1,18,20,3,1,1,0,1,0,1,78,51
777093,2025-07-19,118,670167,0,3,6,1,0,0,0,1,1,1,22,15
777093,2025-07-19,118,668674,0,3,8,2,2,2,0,3,0,1,18,11
777094,2025-07-19,141,641778,1,18,20,2,2,2,1,0,0,7,81,58
777094,2025-07-19,141,643338,0,3,4,1,1,1,1,0,0,0,15,10
777094,2025-07-19,141,663893,0,3,3,0,0,0,0,0,0,1,11,7
777094,2025-07-19,141,656546,0,3,3,1,0,0,0,0,0,1,11,9
777094,2025-07-19,137,657277,1,18,29,11,4,4,0,1,1,1,80,56
777094,2025-07-19,137,678495,0,3,4,1,0,0,0,0,0,1,16,12
777094,2025-07-19,137,676254,0,3,5,2,2,2,1,0,0,1,11,9
777095,2025-07-19,139,641793,1,18,24,7,2,2,0,0,0,3,89,60
777095,2025-07-19,139,670955,0,6,8,2,0,0,0,0,0,3,32,22
777095,2025-07-19,139,664126,0,3,5,2,1,1,0,0,0,1,27,18
777095,2025-07-19,110,665152,1,21,25,3,1,1,0,3,0,6,98,63
777095,2025-07-19,110,622554,0,1,5,2,3,1,0,2,0,0,24,11
777095,2025-07-19,110,642397,0,2,3,0,0,0,0,0,0,0,11,9
777096,2025-07-19,112,684007,1,21,27,5,0,0,0,1,0,5,96,64
777096,2025-07-19,112,641745,0,3,3,0,0,0,0,0,0,3,19,13
777096,2025-07-19,112,518489,0,3,4,1,0,0,0,0,0,2,16,13
777096,2025-07-19,111,678394,1,18,25,6,3,3,2,1,0,4,92,54
777096,2025-07-19,111,669684,0,6,12,5,3,3,3,0,1,1,36,23
777097,2025-07-19,144,666214,1,12,14,2,0,0,0,1,0,2,59,38
777097,2025-07-19,144,593833,0,3,5,2,2,2,1,0,0,0,16,11
777097,2025-07-19,144,660853,0,0,4,3,4,3,0,1,0,0,22,14
777097,2025-07-19,144,606160,0,3,5,0,0,0,0,1,0,1,29,16
777097,2025-07-19,144,572955,0,3,4,1,1,1,1,0,0,1,15,9
777097,2025-07-19,144,669276,0,3,4,1,1,1,1,0,0,0,20,12
777097,2025-07-19,144,628452,0,3,7,2,4,4,1,2,0,1,18,12
777097,2025-07-19,147,701542,1,11,18,5,5,5,2,3,0,5,78,47
777097,2025-07-19,147,657612,0,3,4,0,1,1,0,1,0,1,20,11
777097,2025-07-19,147,664123,0,1,3,2,1,1,0,0,0,0,9,4
777097,2025-07-19,147,642528,0,4,9,2,1,1,0,2,1,0,30,14
777097,2025-07-19,147,596133,0,5,6,0,0,0,0,1,0,2,30,17
777097,2025-07-19,147,642207,0,3,5,1,1,1,0,1,0,2,20,14
777104,2025-07-19,114,671106,1,16,24,8,3,3,0,1,0,4,77,55
777104,2025-07-19,114,670036,0,2,2,0,0,0,0,0,0,1,16,10
777104,2025-07-19,114,663671,0,4,6,3,2,2,1,0,0,0,20,15
777104,2025-07-19,114,663465,0,5,8,3,3,3,2,0,0,2,30,19
777104,2025-07-19,133,622663,1,15,19,3,2,2,1,2,0,3,86,52
777104,2025-07-19,133,678022,0,9,9,0,0,0,0,1,0,3,31,19
777104,2025-07-19,133,686993,0,3,4,0,0,0,0,1,0,1,20,10
777067,2025-07-20,136,693433,1,18,26,6,5,4,2,1,0,6,91,65
777067,2025-07-20,136,668984,0,3,8,3,4,4,0,1,1,0,28,19
777067,2025-07-20,136,686228,0,6,10,4,2,2,0,0,0,2,34,27
777067,2025-07-20,117,686613,1,12,21,6,3,3,0,2,1,7,89,57
777067,2025-07-20,117,672391,0,5,6,1,0,0,0,0,0,3,26,17
777067,2025-07-20,117,687911,0,4,5,1,0,0,0,0,1,1,14,8
777067,2025-07-20,117,650556,0,3,4,1,0,0,0,0,0,2,18,11
777067,2025-07-20,117,687473,0,3,4,1,0,0,0,0,0,0,16,9
777070,2025-07-20,119,477132,1,13,21,5,3,1,0,1,1,2,81,49
777070,2025-07-20,119,681911,0,3,5,1,1,1,0,1,0,1,29,16
777070,2025-07-20,119,642152,0,1,4,2,2,2,0,1,0,1,19,11
777070,2025-07-20,119,694361,0,4,4,1,0,0,0,0,0,1,18,11
777070,2025-07-20,119,489446,0,3,3,0,0,0,0,0,0,1,13,9
777070,2025-07-20,119,607455,0,3,5,2,0,0,0,0,0,0,18,12
777070,2025-07-20,158,500779,1,18,23,4,4,4,2,0,1,5,83,50
777070,2025-07-20,158,681982,0,3,3,0,0,0,0,0,0,0,12,7
777070,2025-07-20,158,669084,0,2,3,0,0,0,0,1,0,0,13,6
777070,2025-07-20,158,683232,0,1,1,0,0,0,0,0,0,0,5,4
777070,2025-07-20,158,682842,0,3,7,2,1,0,0,1,0,0,23,14
777071,2025-07-20,109,518876,1,18,24,3,2,2,0,4,0,5,97,60
777071,2025-07-20,109,543101,0,9,12,4,1,1,0,0,0,4,38,24
777071,2025-07-20,138,571945,1,12,19,4,5,5,2,2,0,3,68,45
777071,2025-07-20,138,571927,0,3,3,1,0,0,0,0,0,1,12,9
777071,2025-07-20,138,676617,0,3,3,0,0,0,0,0,0,2,17,9
777071,2025-07-20,138,668941,0,3,4,1,0,0,0,0,0,2,15,10
777071,2025-07-20,138,664854,0,3,4,1,0,0,0,0,0,1,15,10
777072,2025-07-20,115,608566,1,9,16,4,3,3,1,4,0,2,58,30
777072,2025-07-20,115,669020,0,9,12,5,2,2,2,1,0,1,35,22
777072,2025-07-20,115,623474,0,6,9,2,1,1,1,0,1,3,32,20
777072,2025-07-20,115,688642,0,3,4,1,1,1,0,0,0,0,9,5
777072,2025-07-20,142,657746,1,21,24,5,1,1,1,0,0,11,88,67
777072,2025-07-20,142,643377,0,3,3,0,0,0,0,0,0,1,8,6
777072,2025-07-20,142,661395,0,3,4,1,0,0,0,0,0,1,16,11
777073,2025-07-20,140,656641,1,15,21,6,1,1,0,2,0,3,84,52
777073,2025-07-20,140,592426,0,5,6,0,0,0,0,1,0,1,26,14
777073,2025-07-20,140,571948,0,1,1,0,0,0,0,0,0,1,4,3
777073,2025-07-20,140,455119,0,2,5,3,1,1,0,0,0,1,23,14
777073,2025-07-20,140,676961,0,4,5,0,0,0,0,1,0,2,24,12
777073,2025-07-20,116,669373,1,20,24,4,1,1,0,0,0,11,105,75
777073,2025-07-20,116,663947,0,3,3,0,0,0,0,0,0,2,16,10
777073,2025-07-20,116,676684,0,4,4,0,0,0,0,0,0,2,9,8
777074,2025-07-20,134,571760,1,12,23,9,7,7,2,2,0,1,82,49
777074,2025-07-20,134,670990,0,9,11,1,0,0,0,0,1,5,37,32
777074,2025-07-20,134,642701,0,3,3,0,0,0,0,0,0,2,12,9
777074,2025-07-20,134,670280,0,3,3,0,0,0,0,0,0,0,14,9
777074,2025-07-20,145,650644,1,18,21,3,1,0,0,1,0,6,94,58
777074,2025-07-20,145,691799,0,3,4,0,0,0,0,1,0,3,23,13
777074,2025-07-20,145,656186,0,3,3,0,0,0,0,0,0,1,10,7
777074,2025-07-20,145,678024,0,3,4,1,1,1,0,0,0,1,16,8
777075,2025-07-20,112,690990,1,17,21,2,0,0,0,3,0,4,86,50
777075,2025-07-20,112,573204,0,1,1,0,0,0,0,0,0,1,3,3
777075,2025-07-20,112,519151,0,3,5,1,2,2,1,1,0,2,17,10
777075,2025-07-20,112,519141,0,1,4,2,3,3,1,1,0,0,11,7
777075,2025-07-20,112,681799,0,2,4,2,1,1,1,0,0,0,17,12
777075,2025-07-20,112,621139,0,3,3,0,0,0,0,0,0,2,14,8
777075,2025-07-20,111,676979,1,18,26,8,1,1,0,2,0,5,100,64
777075,2025-07-20,111,676477,0,3,3,0,0,0,0,0,0,1,12,8
777075,2025-07-20,111,663855,0,3,3,0,0,0,0,0,0,1,14,8
777075,2025-07-20,111,660896,0,3,3,0,0,0,0,0,0,1,11,8
777076,2025-07-20,139,686752,1,18,25,6,5,5,3,1,0,8,93,67
777076,2025-07-20,139,669438,0,0,0,0,0,0,0,0,0,0,0,0
777076,2025-07-20,139,693855,0,6,8,2,0,0,0,0,0,2,34,23
777076,2025-07-20,139,641329,0,3,4,1,0,0,0,0,0,2,25,18
777076,2025-07-20,110,669432,1,18,26,5,2,2,1,2,0,3,91,63
777076,2025-07-20,110,666974,0,3,3,0,0,0,0,0,0,1,7,5
777076,2025-07-20,110,552640,0,3,4,1,0,0,0,0,0,1,19,11
777076,2025-07-20,110,642585,0,3,7,1,1,1,0,3,0,2,34,18
777077,2025-07-20,120,669022,1,7,18,8,8,8,2,3,0,2,75,46
777077,2025-07-20,120,671131,0,11,14,2,0,0,0,1,0,3,54,34
777077,2025-07-20,120,691251,0,6,9,2,0,0,0,1,0,0,41,23
777077,2025-07-20,120,669371,0,3,4,1,0,0,0,0,0,1,15,9
777077,2025-07-20,135,601713,1,18,22,3,1,1,1,1,0,5,87,60
777077,2025-07-20,135,663773,0,3,6,1,0,0,0,1,0,0,23,13
777077,2025-07-20,135,689690,0,6,8,2,0,0,0,0,0,1,32,22
777078,2025-07-20,143,624133,1,13,26,9,6,6,0,4,1,4,100,58
777078,2025-07-20,143,605452,0,5,9,3,1,1,1,1,0,2,37,24
777078,2025-07-20,143,686751,0,3,6,1,1,0,0,1,0,0,20,13
777078,2025-07-20,143,605447,0,3,3,0,0,0,0,0,0,0,6,5
777078,2025-07-20,143,676661,0,3,4,1,0,0,0,0,0,0,19,12
777078,2025-07-20,108,667755,1,21,28,6,2,2,1,2,0,5,93,60
777078,2025-07-20,108,656271,0,3,3,0,0,0,0,0,0,1,14,10
777078,2025-07-20,108,608334,0,3,3,0,0,0,0,0,0,0,8,5
777079,2025-07-20,141,621244,1,17,24,8,4,4,1,1,0,5,89,56
777079,2025-07-20,141,680755,0,0,3,2,2,2,0,1,0,0,24,14
777079,2025-07-20,141,677865,0,2,3,2,0,0,0,0,0,1,14,10
777079,2025-07-20,141,667297,0,5,5,0,0,0,0,0,0,3,25,18
777079,2025-07-20,141,684320,0,3,3,0,0,0,0,0,0,0,7,3
777079,2025-07-20,137,592662,1,13,22,5,5,5,2,5,0,3,95,51
777079,2025-07-20,137,702352,0,4,7,3,3,3,1,0,0,1,28,19
777079,2025-07-20,137,643511,0,1,2,1,0,0,0,0,0,0,4,3
777079,2025-07-20,137,664192,0,6,6,0,0,0,0,0,0,3,23,18
777082,2025-07-20,146,676083,1,15,23,6,6,4,0,1,1,1,69,47
777082,2025-07-20,146,806188,0,3,5,1,0,0,0,1,0,1,23,13
777082,2025-07-20,146,678368,0,9,12,2,1,1,1,1,0,2,48,34
777082,2025-07-20,118,663460,1,15,19,3,0,0,0,1,0,2,66,41
777082,2025-07-20,118,674444,0,3,4,0,0,0,0,1,0,1,14,8
777082,2025-07-20,118,664199,0,3,3,0,0,0,0,0,0,2,12,8
777082,2025-07-20,118,669674,0,3,5,1,0,0,0,0,0,1,17,13
777082,2025-07-20,118,694851,0,2,7,2,4,0,0,2,0,0,26,14
777082,2025-07-20,118,608032,0,1,2,1,0,0,0,0,0,0,5,4
777083,2025-07-20,144,656550,1,18,28,7,3,3,1,2,1,2,100,66
777083,2025-07-20,144,641540,0,9,12,2,1,1,0,1,0,2,43,27
777083,2025-07-20,147,573186,1,18,22,5,1,1,1,0,0,4,95,62
777083,2025-07-20,147,641656,0,3,3,0,0,0,0,0,0,1,8,6
777083,2025-07-20,147,657612,0,3,4,1,0,0,0,0,0,1,11,10
777083,2025-07-20,147,642207,0,3,4,1,1,1,1,0,0,1,18,13
777084,2025-07-20,114,668909,1,21,26,4,1,1,0,1,0,11,96,66
777084,2025-07-20,114,671922,0,3,5,2,1,1,0,0,0,2,16,13
777084,2025-07-20,114,596001,0,3,4,1,0,0,0,0,0,1,15,10
777084,2025-07-20,133,605488,1,12,21,9,5,5,0,0,0,4,83,60
777084,2025-07-20,133,547184,0,3,3,0,0,0,0,0,0,0,18,14
777084,2025-07-20,133,674370,0,9,14,3,3,3,1,1,1,1,41,25
777087,2025-07-20,121,656849,1,18,23,4,1,0,0,1,1,4,93,55
777087,2025-07-20,121,623211,0,3,3,1,0,0,0,0,0,1,13,9
777087,2025-07-20,121,657585,0,2,3,0,1,1,0,1,0,1,13,5
777087,2025-07-20,121,621242,0,1,4,1,0,0,0,1,1,1,16,6
777087,2025-07-20,121,592773,0,3,4,1,0,0,0,0,0,0,21,12
777087,2025-07-20,113,671096,1,18,25,6,2,2,0,1,0,5,95,66
777087,2025-07-20,113,608718,0,4,7,1,1,1,0,2,0,1,25,16
777087,2025-07-20,113,663574,0,2,3,0,0,0,0,0,0,1,17,10
777050,2025-07-21,136,669923,1,18,24,5,4,4,0,1,0,3,83,57
777050,2025-07-21,136,663423,0,3,3,1,0,0,0,0,0,1,12,8
777050,2025-07-21,136,805299,0,3,6,4,2,1,0,1,0,0,25,14
777050,2025-07-21,136,672841,0,3,3,0,0,0,0,0,0,2,11,8
777050,2025-07-21,158,605540,1,18,21,2,0,0,0,0,1,5,62,42
777050,2025-07-21,158,676879,0,6,9,3,0,0,0,1,0,1,34,20
777050,2025-07-21,158,681982,0,3,4,0,0,0,0,0,1,2,20,14
777051,2025-07-21,119,660271,1,9,14,4,1,1,1,1,0,3,46,30
777051,2025-07-21,119,669160,0,14,21,5,0,0,0,3,0,4,100,63
777051,2025-07-21,119,656945,0,2,5,0,1,1,0,2,1,0,22,13
777051,2025-07-21,119,489446,0,2,2,0,0,0,0,0,0,0,9,6
777051,2025-07-21,142,701581,1,16,22,4,4,4,3,1,0,5,81,50
777051,2025-07-21,142,686973,0,2,2,1,0,0,0,0,0,1,7,5
777051,2025-07-21,142,663485,0,6,8,2,1,1,1,0,0,2,28,18
777053,2025-07-21,115,596295,1,17,28,11,5,5,1,0,0,6,87,57
777053,2025-07-21,115,675848,0,2,6,3,1,1,0,1,0,1,21,12
777053,2025-07-21,115,641755,0,5,5,0,0,0,0,0,0,3,18,13
777053,2025-07-21,115,656234,0,3,4,1,0,0,0,0,0,1,18,11
777053,2025-07-21,138,700241,1,21,26,7,2,1,0,0,0,1,91,54
777053,2025-07-21,138,668941,0,3,4,1,0,0,0,0,0,2,9,8
777053,2025-07-21,138,664208,0,3,4,0,0,0,0,1,0,2,14,9
777055,2025-07-21,109,668678,1,18,26,7,6,6,2,1,0,6,87,60
777055,2025-07-21,109,608665,0,3,3,1,0,0,0,0,0,0,15,8
777055,2025-07-21,109,685314,0,3,4,1,0,0,0,0,0,2,17,11
777055,2025-07-21,109,670950,0,3,4,1,0,0,0,0,0,2,19,12
777055,2025-07-21,117,676467,1,17,26,7,3,2,1,2,0,4,89,62
777055,2025-07-21,117,656986,0,4,5,0,0,0,0,1,0,1,18,11
777055,2025-07-21,117,595345,0,3,5,1,0,0,0,2,0,0,19,6
777055,2025-07-21,117,623352,0,3,5,0,0,0,0,2,0,0,18,7
777057,2025-07-21,140,683004,1,18,27,4,2,2,1,4,1,7,95,57
777057,2025-07-21,140,571948,0,3,3,0,0,0,0,0,0,0,7,5
777057,2025-07-21,140,542888,0,3,4,1,0,0,0,0,0,1,7,7
777057,2025-07-21,140,668390,0,3,4,0,0,0,0,1,0,1,16,9
777057,2025-07-21,133,682052,1,15,21,4,5,5,2,3,0,6,93,53
777057,2025-07-21,133,665660,0,3,5,2,2,2,0,0,0,1,18,12
777057,2025-07-21,133,656794,0,5,6,1,0,0,0,0,0,2,24,18
777057,2025-07-21,133,695243,0,1,1,0,0,0,0,0,0,0,3,2
777059,2025-07-21,139,669358,1,12,22,8,8,8,2,2,0,4,87,54
777059,2025-07-21,139,687330,0,6,6,1,0,0,0,0,0,1,18,12
777059,2025-07-21,139,669438,0,6,8,1,0,0,0,1,0,4,40,28
777059,2025-07-21,139,664076,0,3,4,1,0,0,0,0,0,3,18,12
777059,2025-07-21,145,680732,1,12,20,3,2,0,0,4,0,5,89,49
777059,2025-07-21,145,656457,0,2,3,0,0,0,0,1,0,2,11,6
777059,2025-07-21,145,621051,0,4,5,1,0,0,0,1,0,0,19,10
777059,2025-07-21,145,685126,0,3,4,1,1,1,1,1,0,1,19,9
777059,2025-07-21,145,673929,0,3,3,0,0,0,0,0,0,1,14,11
777059,2025-07-21,145,656186,0,3,3,0,0,0,0,0,0,0,10,6
777060,2025-07-21,134,694973,1,18,23,3,0,0,0,1,1,6,86,55
777060,2025-07-21,134,677952,0,3,4,0,0,0,0,1,0,1,13,8
777060,2025-07-21,134,642701,0,3,4,1,0,0,0,0,0,3,21,17
777060,2025-07-21,134,670280,0,3,4,1,0,0,0,0,0,1,9,8
777060,2025-07-21,116,656427,1,9,18,6,3,3,0,3,0,6,78,48
777060,2025-07-21,116,608650,0,8,10,3,0,0,0,0,0,3,34,23
777060,2025-07-21,116,695445,0,4,4,0,0,0,0,0,0,1,16,11
777060,2025-07-21,116,592454,0,3,3,0,0,0,0,0,0,2,13,9
777061,2025-07-21,121,673540,1,9,16,4,4,4,1,3,0,5,73,39
777061,2025-07-21,121,643361,0,7,9,2,0,0,0,0,0,0,28,20
777061,2025-07-21,121,606965,0,3,6,2,1,1,0,1,1,1,21,11
777061,2025-07-21,121,623211,0,2,2,0,0,0,0,0,0,1,8,5
777061,2025-07-21,121,548384,0,3,4,1,0,0,0,0,0,0,12,7
777061,2025-07-21,121,621242,0,3,3,0,0,0,0,0,0,3,14,9
777061,2025-07-21,108,542881,1,18,27,4,4,4,1,5,0,4,87,49
777061,2025-07-21,108,672282,0,3,5,1,1,1,0,0,1,1,19,14
