game_pk,official_date,hp_umpire_id,hp_umpire_name
777733,2025-05-28,547380,Carlos Torres
777731,2025-05-28,544728,Nic Lentz
777724,2025-05-28,605674,Ryan Wills
777728,2025-05-28,521251,Ben May
777730,2025-05-28,623946,Malachi Moore
777735,2025-05-29,427129,Bruce Dreckman
777723,2025-05-29,427533,Mark Wegner
777727,2025-05-29,428442,James Hoye
777725,2025-05-29,521051,Nick Mahrley
777722,2025-05-29,427164,Andy Fletcher
777712,2025-05-30,427113,Laz Diaz
777720,2025-05-30,482666,D.J. Reyburn
777715,2025-05-30,658292,Derek Thomas
777716,2025-05-30,596805,John Libka
777721,2025-05-30,427243,Marvin Hudson
777718,2025-05-30,605670,Dan Merzel
777717,2025-05-30,484183,Cory Blaser
777719,2025-05-30,623949,Clint Vondrak
777709,2025-05-30,607884,Paul Clemons
777711,2025-05-30,575629,Shane Livensparger
777714,2025-05-30,483919,Mark Ripperger
777710,2025-05-30,427013,Lance Barksdale
777707,2025-05-30,664263,Edwin Jimenez
777713,2025-05-30,577468,Roberto Ortiz
777708,2025-05-30,605672,Jeremie Rehak
777704,2025-05-31,623938,Erich Bacchus
777701,2025-05-31,503493,Sean Barber
777697,2025-05-31,482641,Adrian Johnson
777699,2025-05-31,676581,James Jean
777702,2025-05-31,665576,Brock Ballou
777703,2025-05-31,503586,Tripp Gibson
777694,2025-05-31,608158,Nate Tomlinson
777700,2025-05-31,605671,Charlie Ramos
777693,2025-05-31,483569,Vic Carapazza
777706,2025-05-31,427093,Phil Cuzzi
777705,2025-05-31,485856,Jonathan Parra
777695,2025-05-31,658536,Austin Jones
777698,2025-05-31,483630,John Tumpane
777691,2025-05-31,596740,Jansen Visconti
777696,2025-05-31,504381,Will Little
777678,2025-06-01,511890,Quinn Wolcott
777692,2025-06-01,427413,Tony Randazzo
777684,2025-06-01,503077,Adam Hamari
777688,2025-06-01,644760,Adam Beck
777685,2025-06-01,665297,Tom Hanahan
777683,2025-06-01,503502,Ryan Blakney
777686,2025-06-01,490319,Jordan Baker
777689,2025-06-01,605673,Alex Tosi
777677,2025-06-01,427533,Mark Wegner
777690,2025-06-01,544728,Nic Lentz
777687,2025-06-01,427366,Brian O'Nora
777679,2025-06-01,596809,Ryan Additon
777680,2025-06-01,427344,Bill Miller
777681,2025-06-01,623946,Malachi Moore
777682,2025-06-01,482620,Chris Conroy
777673,2025-06-02,427139,Doug Eddings
777670,2025-06-02,489985,Chad Whitson
777671,2025-06-02,521051,Nick Mahrley
777674,2025-06-02,427554,Jim Wolf
777676,2025-06-02,605674,Ryan Wills
777669,2025-06-02,483561,Lance Barrett
777675,2025-06-02,427164,Andy Fletcher
777663,2025-06-03,482666,D.J. Reyburn
777666,2025-06-03,658292,Derek Thomas
777659,2025-06-03,427129,Bruce Dreckman
777664,2025-06-03,484499,Manny Gonzalez
777665,2025-06-03,594151,Ramon De Jesus
777667,2025-06-03,427197,Chris Guccione
777668,2025-06-03,483919,Mark Ripperger
777672,2025-06-03,521251,Ben May
777662,2025-06-03,427113,Laz Diaz
777661,2025-06-03,503490,Chris Segal
777660,2025-06-03,598411,Nestor Ceja
777655,2025-06-03,639723,Brennan Miller
777656,2025-06-03,427013,Lance Barksdale
777658,2025-06-03,427315,Alfonso Márquez
777657,2025-06-03,573597,Gabe Morales
777652,2025-06-04,483912,Mike Muchlinski
777647,2025-06-04,483569,Vic Carapazza
777649,2025-06-04,482663,David Rackley
777648,2025-06-04,596805,John Libka
777650,2025-06-04,575629,Shane Livensparger
777653,2025-06-04,427292,Ron Kulpa
777651,2025-06-04,607884,Paul Clemons
777654,2025-06-04,577468,Roberto Ortiz
777646,2025-06-04,605670,Dan Merzel
777639,2025-06-04,623945,Alex MacKay
777645,2025-06-04,605672,Jeremie Rehak
777641,2025-06-04,545402,John Bacon
777643,2025-06-04,547380,Carlos Torres
777638,2025-06-04,596740,Jansen Visconti
777642,2025-06-05,482608,Scott Barry
777640,2025-06-05,658536,Austin Jones
777635,2025-06-05,676581,James Jean
777634,2025-06-05,484198,Alan Porter
777637,2025-06-05,482641,Adrian Johnson
777636,2025-06-05,665281,Brian Walsh
777628,2025-06-05,483630,John Tumpane
777633,2025-06-05,504381,Will Little
777631,2025-06-05,623946,Malachi Moore
777630,2025-06-05,428442,James Hoye
777632,2025-06-05,608158,Nate Tomlinson
777644,2025-06-05,484183,Cory Blaser
777629,2025-06-05,605671,Charlie Ramos
777625,2025-06-06,431232,Chad Fairchild
777621,2025-06-06,429805,Todd Tichenor
777624,2025-06-06,503493,Sean Barber
777627,2025-06-06,427533,Mark Wegner
777623,2025-06-06,605673,Alex Tosi
777626,2025-06-06,621660,Emil Jimenez
777622,2025-06-06,511890,Quinn Wolcott
777618,2025-06-06,544728,Nic Lentz
777615,2025-06-06,490319,Jordan Baker
777617,2025-06-06,554242,Edwin Moscoso
777620,2025-06-06,427554,Jim Wolf
777616,2025-06-06,482620,Chris Conroy
777614,2025-06-06,483561,Lance Barrett
777613,2025-06-06,605674,Ryan Wills
777619,2025-06-06,427164,Andy Fletcher
777609,2025-06-07,427139,Doug Eddings
777600,2025-06-07,489985,Chad Whitson
777601,2025-06-07,503490,Chris Segal
777610,2025-06-07,596805,John Libka
777607,2025-06-07,598411,Nestor Ceja
777598,2025-06-07,573597,Gabe Morales
777612,2025-06-07,484499,Manny Gonzalez
777608,2025-06-07,594151,Ramon De Jesus
777606,2025-06-07,521051,Nick Mahrley
777611,2025-06-07,521251,Ben May
777605,2025-06-07,427129,Bruce Dreckman
777597,2025-06-07,658082,Jacob Metz
777603,2025-06-07,427315,Alfonso Márquez
777604,2025-06-07,639723,Brennan Miller
777599,2025-06-07,427013,Lance Barksdale
777592,2025-06-08,577468,Roberto Ortiz
777586,2025-06-08,427197,Chris Guccione
777596,2025-06-08,665297,Tom Hanahan
777595,2025-06-08,482608,Scott Barry
777602,2025-06-08,484183,Cory Blaser
777594,2025-06-08,658292,Derek Thomas
777591,2025-06-08,607884,Paul Clemons
777585,2025-06-08,605670,Dan Merzel
777590,2025-06-08,483919,Mark Ripperger
777582,2025-06-08,623945,Alex MacKay
777583,2025-06-08,691042,Willie Traynor
777588,2025-06-08,545402,John Bacon
777587,2025-06-08,596740,Jansen Visconti
777589,2025-06-08,547380,Carlos Torres
777593,2025-06-08,575629,Shane Livensparger
777580,2025-06-09,676581,James Jean
777574,2025-06-09,484198,Alan Porter
777578,2025-06-09,521889,Stu Scheurwater
777584,2025-06-09,608093,Junior Valentine
777575,2025-06-09,483912,Mike Muchlinski
777581,2025-06-09,483564,Dan Bellino
777576,2025-06-09,623946,Malachi Moore
777579,2025-06-09,482631,Mike Estabrook
777577,2025-06-09,427248,Dan Iassogna
777573,2025-06-10,605673,Alex Tosi
777569,2025-06-10,429805,Todd Tichenor
777566,2025-06-10,427554,Jim Wolf
777571,2025-06-10,483569,Vic Carapazza
777570,2025-06-10,482663,David Rackley
777565,2025-06-10,427243,Marvin Hudson
777557,2025-06-10,428442,James Hoye
777572,2025-06-10,665281,Brian Walsh
777568,2025-06-10,621660,Emil Jimenez
777558,2025-06-10,623949,Clint Vondrak
777567,2025-06-10,605672,Jeremie Rehak
777563,2025-06-10,482641,Adrian Johnson
777564,2025-06-10,427164,Andy Fletcher
777560,2025-06-10,427113,Laz Diaz
777559,2025-06-10,427044,CB Bucknor
777552,2025-06-11,503490,Chris Segal
777553,2025-06-11,605671,Charlie Ramos
777549,2025-06-11,598411,Nestor Ceja
777554,2025-06-11,427139,Doug Eddings
777545,2025-06-11,427093,Phil Cuzzi
777548,2025-06-11,482608,Scott Barry
777542,2025-06-11,573597,Gabe Morales
777543,2025-06-11,623938,Erich Bacchus
777562,2025-06-11,665297,Tom Hanahan
777555,2025-06-11,554242,Edwin Moscoso
777561,2025-06-11,503586,Tripp Gibson
777556,2025-06-11,605674,Ryan Wills
777551,2025-06-11,483561,Lance Barrett
777550,2025-06-11,482620,Chris Conroy
777547,2025-06-11,594151,Ramon De Jesus
777544,2025-06-12,489985,Chad Whitson
777533,2025-06-12,427013,Lance Barksdale
777534,2025-06-12,664263,Edwin Jimenez
777540,2025-06-12,427292,Ron Kulpa
777536,2025-06-12,427315,Alfonso Márquez
777532,2025-06-12,605670,Dan Merzel
777541,2025-06-12,427413,Tony Randazzo
777546,2025-06-12,639723,Brennan Miller
777526,2025-06-13,483564,Dan Bellino
777531,2025-06-13,427197,Chris Guccione
777530,2025-06-13,484183,Cory Blaser
777539,2025-06-13,503077,Adam Hamari
777538,2025-06-13,547380,Carlos Torres
777528,2025-06-13,596809,Ryan Additon
777537,2025-06-13,483630,John Tumpane
777535,2025-06-13,623945,Alex MacKay
777524,2025-06-13,503502,Ryan Blakney
777529,2025-06-13,607884,Paul Clemons
777527,2025-06-13,427366,Brian O'Nora
777525,2025-06-13,521889,Stu Scheurwater
777521,2025-06-13,596740,Jansen Visconti
777520,2025-06-13,658292,Derek Thomas
777522,2025-06-13,644760,Adam Beck
777514,2025-06-14,605673,Alex Tosi
777517,2025-06-14,665281,Brian Walsh
777513,2025-06-14,623949,Clint Vondrak
777519,2025-06-14,676581,James Jean
777509,2025-06-14,554242,Edwin Moscoso
777508,2025-06-14,608093,Junior Valentine
777511,2025-06-14,482641,Adrian Johnson
777518,2025-06-14,605674,Ryan Wills
777510,2025-06-14,482631,Mike Estabrook
777523,2025-06-14,484198,Alan Porter
777512,2025-06-14,483569,Vic Carapazza
777515,2025-06-14,428442,James Hoye
777516,2025-06-14,605672,Jeremie Rehak
777507,2025-06-14,483912,Mike Muchlinski
777506,2025-06-14,427248,Dan Iassogna
777505,2025-06-15,483561,Lance Barrett
777501,2025-06-15,598411,Nestor Ceja
777499,2025-06-15,665297,Tom Hanahan
777504,2025-06-15,427554,Jim Wolf
777503,2025-06-15,665576,Brock Ballou
777500,2025-06-15,482620,Chris Conroy
777502,2025-06-15,427013,Lance Barksdale
777496,2025-06-15,594151,Ramon De Jesus
777494,2025-06-15,427113,Laz Diaz
777492,2025-06-15,605671,Charlie Ramos
777497,2025-06-15,427093,Phil Cuzzi
777493,2025-06-15,427243,Marvin Hudson
777491,2025-06-15,427164,Andy Fletcher
777495,2025-06-15,621660,Emil Jimenez
777498,2025-06-15,427044,CB Bucknor
777483,2025-06-16,427366,Brian O'Nora
777488,2025-06-16,623938,Erich Bacchus
777487,2025-06-16,427344,Bill Miller
777484,2025-06-16,427533,Mark Wegner
777486,2025-06-16,482666,D.J. Reyburn
777485,2025-06-16,427139,Doug Eddings
777490,2025-06-16,503586,Tripp Gibson
777481,2025-06-17,482631,Mike Estabrook
777475,2025-06-17,489985,Chad Whitson
777480,2025-06-17,521889,Stu Scheurwater
777476,2025-06-17,431232,Chad Fairchild
777479,2025-06-17,504381,Will Little
777478,2025-06-17,427413,Tony Randazzo
777489,2025-06-17,511890,Quinn Wolcott
777477,2025-06-17,427129,Bruce Dreckman
777467,2025-06-17,427315,Alfonso Márquez
777468,2025-06-17,573597,Gabe Morales
777482,2025-06-17,482608,Scott Barry
777473,2025-06-17,503493,Sean Barber
777472,2025-06-17,544728,Nic Lentz
777469,2025-06-17,658292,Derek Thomas
777471,2025-06-17,503502,Ryan Blakney
777453,2025-06-18,428442,James Hoye
777465,2025-06-18,658536,Austin Jones
777461,2025-06-18,490319,Jordan Baker
777466,2025-06-18,521251,Ben May
777462,2025-06-18,545402,John Bacon
777474,2025-06-18,482663,David Rackley
777470,2025-06-18,664263,Edwin Jimenez
777463,2025-06-18,575629,Shane Livensparger
777460,2025-06-18,596740,Jansen Visconti
777454,2025-06-18,483569,Vic Carapazza
777456,2025-06-18,483912,Mike Muchlinski
777457,2025-06-18,658082,Jacob Metz
777464,2025-06-19,665298,Dexter Kelley
777458,2025-06-19,665281,Brian Walsh
777459,2025-08-18,521889,Stu Scheurwater
777452,2025-06-19,427093,Phil Cuzzi
777445,2025-06-19,605671,Charlie Ramos
777449,2025-06-19,577468,Roberto Ortiz
777451,2025-06-19,554242,Edwin Moscoso
777447,2025-06-19,547380,Carlos Torres
777450,2025-06-19,644760,Adam Beck
777443,2025-06-19,691042,Willie Traynor
777448,2025-06-19,596809,Ryan Additon
777440,2025-06-19,521051,Nick Mahrley
777444,2025-06-19,427113,Laz Diaz
777455,2025-06-19,607884,Paul Clemons
777446,2025-06-19,665576,Brock Ballou
777441,2025-06-19,621660,Emil Jimenez
777442,2025-06-19,427243,Marvin Hudson
777436,2025-06-20,427197,Chris Guccione
777432,2025-06-20,427533,Mark Wegner
777431,2025-06-20,594151,Ramon De Jesus
777438,2025-06-20,503077,Adam Hamari
777435,2025-06-20,623938,Erich Bacchus
777439,2025-06-20,427013,Lance Barksdale
777433,2025-06-20,427248,Dan Iassogna
777437,2025-06-20,485856,Jonathan Parra
777434,2025-06-20,427344,Bill Miller
777430,2025-06-20,427366,Brian O'Nora
777428,2025-06-20,596805,John Libka
777426,2025-06-20,483919,Mark Ripperger
777429,2025-06-20,503586,Tripp Gibson
777427,2025-06-20,483561,Lance Barrett
777425,2025-06-20,427139,Doug Eddings
777420,2025-06-21,511890,Quinn Wolcott
777422,2025-06-21,427164,Andy Fletcher
777412,2025-06-21,431232,Chad Fairchild
777415,2025-06-21,427044,CB Bucknor
777419,2025-06-21,489985,Chad Whitson
777418,2025-06-21,521889,Stu Scheurwater
777417,2025-06-21,573597,Gabe Morales
777421,2025-06-21,427129,Bruce Dreckman
777424,2025-06-21,504381,Will Little
777413,2025-06-21,544728,Nic Lentz
777423,2025-06-21,623949,Clint Vondrak
777410,2025-06-21,482631,Mike Estabrook
777414,2025-06-21,482666,D.J. Reyburn
777411,2025-06-21,503502,Ryan Blakney
777416,2025-06-21,427315,Alfonso Márquez
777406,2025-06-22,596740,Jansen Visconti
777409,2025-06-22,664263,Edwin Jimenez
777404,2025-06-22,575629,Shane Livensparger
777408,2025-06-22,490319,Jordan Baker
777402,2025-06-22,545402,John Bacon
777401,2025-06-22,521251,Ben May
777407,2025-06-22,482608,Scott Barry
777403,2025-06-22,554242,Edwin Moscoso
777399,2025-06-22,658536,Austin Jones
777400,2025-06-22,658082,Jacob Metz
777395,2025-06-22,483912,Mike Muchlinski
777397,2025-06-22,665297,Tom Hanahan
777398,2025-06-22,547380,Carlos Torres
777396,2025-06-22,483569,Vic Carapazza
777405,2025-06-22,482620,Chris Conroy
777394,2025-06-23,427093,Phil Cuzzi
777389,2025-06-23,429805,Todd Tichenor
777390,2025-06-23,665576,Brock Ballou
777388,2025-06-23,639723,Brennan Miller
777393,2025-06-23,427292,Ron Kulpa
777391,2025-06-23,596809,Ryan Additon
777392,2025-06-23,482641,Adrian Johnson
777381,2025-06-23,503490,Chris Segal
777382,2025-06-23,427139,Doug Eddings
777380,2025-06-24,485856,Jonathan Parra
777386,2025-06-24,644760,Adam Beck
777384,2025-06-24,577468,Roberto Ortiz
777387,2025-06-24,503077,Adam Hamari
777385,2025-06-24,427533,Mark Wegner
777378,2025-06-24,503493,Sean Barber
777375,2025-06-24,605672,Jeremie Rehak
777383,2025-06-24,484183,Cory Blaser
777374,2025-06-24,605674,Ryan Wills
777373,2025-06-24,607884,Paul Clemons
777377,2025-06-24,598411,Nestor Ceja
777379,2025-06-24,521051,Nick Mahrley
777376,2025-06-24,623945,Alex MacKay
777372,2025-06-24,573597,Gabe Morales
777364,2025-06-24,665281,Brian Walsh
777370,2025-06-25,658292,Derek Thomas
777361,2025-06-25,504381,Will Little
777362,2025-06-25,484198,Alan Porter
777360,2025-06-25,483912,Mike Muchlinski
777365,2025-06-25,431232,Chad Fairchild
777371,2025-06-25,427248,Dan Iassogna
777368,2025-06-25,427344,Bill Miller
777369,2025-06-25,676581,James Jean
777367,2025-06-25,608158,Nate Tomlinson
777359,2025-06-25,596805,John Libka
777363,2025-06-25,691042,Willie Traynor
777357,2025-06-25,594151,Ramon De Jesus
777366,2025-06-25,427243,Marvin Hudson
777358,2025-06-25,483919,Mark Ripperger
777355,2025-06-25,483561,Lance Barrett
777351,2025-06-26,427044,CB Bucknor
777354,2025-06-26,665297,Tom Hanahan
777356,2025-06-26,482620,Chris Conroy
777353,2025-06-26,482666,D.J. Reyburn
777350,2025-06-26,503502,Ryan Blakney
777348,2025-06-26,511890,Quinn Wolcott
777344,2025-06-26,544728,Nic Lentz
777347,2025-06-26,427315,Alfonso Márquez
777352,2025-06-26,483630,John Tumpane
777341,2025-06-27,521251,Ben May
777343,2025-06-27,482608,Scott Barry
777337,2025-06-27,623949,Clint Vondrak
777346,2025-06-27,428442,James Hoye
777349,2025-06-27,545402,John Bacon
777345,2025-06-27,575629,Shane Livensparger
777334,2025-06-27,429805,Todd Tichenor
777342,2025-06-27,639723,Brennan Miller
777338,2025-06-27,658082,Jacob Metz
777340,2025-06-27,658536,Austin Jones
777336,2025-06-27,547380,Carlos Torres
777335,2025-06-27,605673,Alex Tosi
777339,2025-06-27,482641,Adrian Johnson
777331,2025-06-27,623946,Malachi Moore
777332,2025-06-27,427554,Jim Wolf
777326,2025-06-28,427093,Phil Cuzzi
777324,2025-06-28,503077,Adam Hamari
777325,2025-06-28,577468,Roberto Ortiz
777330,2025-06-28,644760,Adam Beck
777322,2025-06-28,427139,Doug Eddings
777319,2025-06-28,427292,Ron Kulpa
777328,2025-06-28,503493,Sean Barber
777329,2025-06-28,596809,Ryan Additon
777323,2025-06-28,665576,Brock Ballou
777327,2025-06-28,427243,Marvin Hudson
777318,2025-06-28,503490,Chris Segal
777321,2025-06-28,607884,Paul Clemons
777320,2025-06-28,665281,Brian Walsh
777333,2025-06-28,605672,Jeremie Rehak
777315,2025-06-28,521051,Nick Mahrley
777309,2025-06-29,605674,Ryan Wills
777313,2025-06-29,427344,Bill Miller
777317,2025-06-29,427248,Dan Iassogna
777310,2025-06-29,427533,Mark Wegner
777316,2025-06-29,691042,Willie Traynor
777307,2025-06-29,485856,Jonathan Parra
777312,2025-06-29,596805,John Libka
777308,2025-06-29,483561,Lance Barrett
777304,2025-06-29,484183,Cory Blaser
777311,2025-06-29,503502,Ryan Blakney
777301,2025-06-29,594151,Ramon De Jesus
777302,2025-06-29,573597,Gabe Morales
777305,2025-06-29,483919,Mark Ripperger
777303,2025-06-29,623945,Alex MacKay
777314,2025-06-29,676581,James Jean
777306,2025-06-30,431232,Chad Fairchild
777299,2025-06-30,605670,Dan Merzel
777295,2025-06-30,658536,Austin Jones
777300,2025-06-30,427113,Laz Diaz
777296,2025-06-30,483630,John Tumpane
777292,2025-06-30,427197,Chris Guccione
777297,2025-06-30,427164,Andy Fletcher
777291,2025-06-30,511890,Quinn Wolcott
777283,2025-07-01,427139,Doug Eddings
777288,2025-07-01,605671,Charlie Ramos
777293,2025-07-01,482666,D.J. Reyburn
777286,2025-07-01,429805,Todd Tichenor
777294,2025-07-01,545402,John Bacon
777298,2025-07-01,658292,Derek Thomas
777287,2025-07-01,544728,Nic Lentz
777282,2025-07-01,482663,David Rackley
777285,2025-07-01,608158,Nate Tomlinson
777281,2025-07-01,503586,Tripp Gibson
777278,2025-07-01,482641,Adrian Johnson
777280,2025-07-01,484198,Alan Porter
777290,2025-07-02,577468,Roberto Ortiz
777284,2025-07-02,504381,Will Little
777289,2025-07-02,639723,Brennan Miller
777271,2025-07-02,503077,Adam Hamari
777272,2025-07-02,521889,Stu Scheurwater
777265,2025-07-02,427013,Lance Barksdale
777273,2025-07-02,521251,Ben May
777276,2025-07-02,605672,Jeremie Rehak
777275,2025-07-02,428442,James Hoye
777274,2025-07-02,623938,Erich Bacchus
777277,2025-07-02,427366,Brian O'Nora
777279,2025-07-02,605673,Alex Tosi
777266,2025-07-02,658082,Jacob Metz
777268,2025-07-02,489985,Chad Whitson
777269,2025-07-02,521051,Nick Mahrley
777262,2025-07-02,623946,Malachi Moore
777270,2025-07-02,607884,Paul Clemons
777267,2025-07-02,427554,Jim Wolf
777263,2025-07-03,503493,Sean Barber
777264,2025-07-03,665576,Brock Ballou
777258,2025-07-03,596809,Ryan Additon
777260,2025-07-03,573597,Gabe Morales
777257,2025-07-03,482620,Chris Conroy
777261,2025-07-03,427292,Ron Kulpa
777259,2025-07-03,483569,Vic Carapazza
777256,2025-07-03,594151,Ramon De Jesus
777251,2025-07-03,486200,David Arrieta
777253,2025-07-03,503490,Chris Segal
777245,2025-07-04,427344,Bill Miller
777255,2025-07-04,605674,Ryan Wills
777246,2025-07-04,676581,James Jean
777250,2025-07-04,482631,Mike Estabrook
777236,2025-07-04,554242,Edwin Moscoso
777247,2025-07-04,483919,Mark Ripperger
777239,2025-07-04,623945,Alex MacKay
777242,2025-07-04,490319,Jordan Baker
777249,2025-07-04,691042,Willie Traynor
777254,2025-07-04,484183,Cory Blaser
777252,2025-07-04,658536,Austin Jones
777243,2025-07-04,621660,Emil Jimenez
777235,2025-07-04,511890,Quinn Wolcott
777248,2025-07-04,427533,Mark Wegner
777244,2025-07-04,427164,Andy Fletcher
777230,2025-07-05,544728,Nic Lentz
777229,2025-07-05,483630,John Tumpane
777231,2025-07-05,605670,Dan Merzel
777228,2025-07-05,431232,Chad Fairchild
777233,2025-07-05,504381,Will Little
777234,2025-07-05,608158,Nate Tomlinson
777237,2025-07-05,427139,Doug Eddings
777241,2025-07-05,427113,Laz Diaz
777238,2025-07-05,605673,Alex Tosi
777240,2025-07-05,639723,Brennan Miller
777221,2025-07-05,482641,Adrian Johnson
777232,2025-07-05,482666,D.J. Reyburn
777223,2025-07-05,484198,Alan Porter
777227,2025-07-05,503586,Tripp Gibson
777225,2025-07-05,427197,Chris Guccione
777222,2025-07-06,623938,Erich Bacchus
777213,2025-07-06,521251,Ben May
777217,2025-07-06,427013,Lance Barksdale
777214,2025-07-06,605671,Charlie Ramos
777226,2025-07-06,605672,Jeremie Rehak
777216,2025-07-06,545402,John Bacon
777224,2025-07-06,427292,Ron Kulpa
777220,2025-07-06,658082,Jacob Metz
777215,2025-07-06,428442,James Hoye
777218,2025-07-06,521051,Nick Mahrley
777206,2025-07-06,607884,Paul Clemons
777205,2025-07-06,664263,Edwin Jimenez
777219,2025-07-06,429805,Todd Tichenor
777207,2025-07-06,427554,Jim Wolf
777210,2025-07-06,623946,Malachi Moore
777211,2025-07-07,521889,Stu Scheurwater
777209,2025-07-07,427315,Alfonso Márquez
777208,2025-07-07,482620,Chris Conroy
777204,2025-07-07,427366,Brian O'Nora
777212,2025-07-07,427044,CB Bucknor
777201,2025-07-07,503493,Sean Barber
777202,2025-07-07,483912,Mike Muchlinski
777200,2025-07-07,665576,Brock Ballou
777203,2025-07-07,608093,Junior Valentine
777199,2025-07-07,427093,Phil Cuzzi
777198,2025-07-08,486200,David Arrieta
777195,2025-07-08,490319,Jordan Baker
777187,2025-07-08,483569,Vic Carapazza
777196,2025-07-08,547380,Carlos Torres
777197,2025-07-08,483630,John Tumpane
777194,2025-07-08,482631,Mike Estabrook
777190,2025-07-08,503490,Chris Segal
777188,2025-07-08,482608,Scott Barry
777193,2025-07-08,596805,John Libka
777191,2025-07-08,594151,Ramon De Jesus
777192,2025-07-08,573597,Gabe Morales
777180,2025-07-08,575629,Shane Livensparger
777185,2025-07-08,665281,Brian Walsh
777186,2025-07-08,623949,Clint Vondrak
777189,2025-07-08,489985,Chad Whitson
777172,2025-07-09,644760,Adam Beck
777175,2025-07-09,482666,D.J. Reyburn
777163,2025-07-09,664263,Edwin Jimenez
777182,2025-07-09,605670,Dan Merzel
777184,2025-07-09,483919,Mark Ripperger
777179,2025-07-09,483561,Lance Barrett
777183,2025-07-09,639723,Brennan Miller
777177,2025-07-09,427113,Laz Diaz
777173,2025-07-09,623945,Alex MacKay
777178,2025-07-09,511890,Quinn Wolcott
777174,2025-07-09,621660,Emil Jimenez
777171,2025-07-09,427129,Bruce Dreckman
777162,2025-07-09,503586,Tripp Gibson
777176,2025-07-09,554242,Edwin Moscoso
777181,2025-07-10,623946,Malachi Moore
777165,2025-07-10,596740,Jansen Visconti
777166,2025-07-10,484198,Alan Porter
777168,2025-07-10,605672,Jeremie Rehak
777169,2025-07-10,544728,Nic Lentz
777170,2025-07-10,427248,Dan Iassogna
777167,2025-07-10,482641,Adrian Johnson
777156,2025-07-10,427197,Chris Guccione
777159,2025-07-10,608158,Nate Tomlinson
777158,2025-07-10,503502,Ryan Blakney
777164,2025-07-11,521889,Stu Scheurwater
777146,2025-07-11,483564,Dan Bellino
777157,2025-07-11,658082,Jacob Metz
777153,2025-07-11,607884,Paul Clemons
777160,2025-07-11,482663,David Rackley
777161,2025-07-11,428442,James Hoye
777155,2025-07-11,427044,CB Bucknor
777151,2025-07-11,427554,Jim Wolf
777154,2025-07-11,427243,Marvin Hudson
777148,2025-07-11,658536,Austin Jones
777149,2025-07-11,665297,Tom Hanahan
777147,2025-07-11,482620,Chris Conroy
777150,2025-07-11,485856,Jonathan Parra
777139,2025-07-11,521051,Nick Mahrley
777152,2025-07-11,608093,Junior Valentine
777143,2025-07-11,427366,Brian O'Nora
777142,2025-07-12,594151,Ramon De Jesus
777145,2025-07-12,623938,Erich Bacchus
777134,2025-07-12,483912,Mike Muchlinski
777133,2025-07-12,483630,John Tumpane
777127,2025-07-12,482631,Mike Estabrook
777141,2025-07-12,483569,Vic Carapazza
777140,2025-07-12,486200,David Arrieta
777136,2025-07-12,503490,Chris Segal
777144,2025-07-12,482608,Scott Barry
777138,2025-07-12,490319,Jordan Baker
777135,2025-07-12,427315,Alfonso Márquez
777137,2025-07-12,427093,Phil Cuzzi
777126,2025-07-12,575629,Shane Livensparger
777131,2025-07-12,489985,Chad Whitson
777132,2025-07-12,665281,Brian Walsh
777130,2025-07-13,644760,Adam Beck
777129,2025-07-13,483919,Mark Ripperger
777122,2025-07-13,511890,Quinn Wolcott
777128,2025-07-13,596740,Jansen Visconti
777121,2025-07-13,596805,John Libka
777124,2025-07-13,623945,Alex MacKay
777125,2025-07-13,623949,Clint Vondrak
777113,2025-07-13,573597,Gabe Morales
777120,2025-07-13,605670,Dan Merzel
777123,2025-07-13,547380,Carlos Torres
777118,2025-07-13,639723,Brennan Miller
777119,2025-07-13,545402,John Bacon
777116,2025-07-13,503586,Tripp Gibson
777115,2025-07-13,554242,Edwin Moscoso
777117,2025-07-13,427129,Bruce Dreckman
777101,2025-07-18,504381,Will Little
777107,2025-07-18,623946,Malachi Moore
777112,2025-07-18,427113,Laz Diaz
777106,2025-07-18,605672,Jeremie Rehak
777108,2025-07-18,427197,Chris Guccione
777111,2025-07-18,605673,Alex Tosi
777105,2025-07-18,484198,Alan Porter
777109,2025-07-18,490319,Jordan Baker
777114,2025-07-18,608158,Nate Tomlinson
777110,2025-07-18,503493,Sean Barber
777098,2025-07-18,483561,Lance Barrett
777102,2025-07-18,503502,Ryan Blakney
777100,2025-07-18,427139,Doug Eddings
777099,2025-07-18,503077,Adam Hamari
777103,2025-07-18,577468,Roberto Ortiz
777094,2025-07-19,482663,David Rackley
777092,2025-07-19,484499,Manny Gonzalez
777093,2025-07-19,676581,James Jean
777089,2025-07-19,482620,Chris Conroy
777090,2025-07-19,483630,John Tumpane
777091,2025-07-19,623938,Erich Bacchus
777095,2025-07-19,482666,D.J. Reyburn
777088,2025-07-19,665297,Tom Hanahan
777104,2025-07-19,427554,Jim Wolf
777096,2025-07-19,605674,Ryan Wills
777081,2025-07-19,621660,Emil Jimenez
777097,2025-07-19,427533,Mark Wegner
777080,2025-07-19,608093,Junior Valentine
777085,2025-07-19,427344,Bill Miller
777086,2025-07-19,598411,Nestor Ceja
777079,2025-07-20,489985,Chad Whitson
777076,2025-07-20,428442,James Hoye
777077,2025-07-20,427366,Brian O'Nora
777078,2025-07-20,676580,Steven Jaschinski
777074,2025-07-20,596740,Jansen Visconti
777083,2025-07-20,575629,Shane Livensparger
777087,2025-07-20,427292,Ron Kulpa
777084,2025-07-20,503490,Chris Segal
